shift,date,age,latitude,longitude,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,unique_squirrel_id
PM,2018-10-10 00:00:00,Juvenile,40.7697607308033,-73.9776044578446,Gray,Above Ground,on tree,false,true,false,false,false,chasing #14,false,false,false,false,false,false,true,false,4C-PM-1010-15
PM,2018-10-06 00:00:00,Adult,40.7901506706248,-73.9607280801601,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,true,false,false,false,true,31D-PM-1006-01
AM,2018-10-06 00:00:00,Adult,40.7675056025357,-73.9733545802515,Black,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,4G-AM-1006-04
AM,2018-10-08 00:00:00,Adult,40.7797878809482,-73.9695041366722,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,true,17D-AM-1008-02
AM,2018-10-07 00:00:00,Adult,40.7737004557104,-73.9764397550289,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,true,false,8B-AM-1007-01
AM,2018-10-14 00:00:00,Adult,40.776758371867,-73.9714921188372,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,14D-AM-1014-11
PM,2018-10-14 00:00:00,Adult,40.7721434941226,-73.971379936565,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9F-PM-1014-05
AM,2018-10-14 00:00:00,Adult,40.7809990098597,-73.9660110060416,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,20F-AM-1014-01
PM,2018-10-19 00:00:00,Adult,40.7724278547281,-73.9711176999471,Gray,Above Ground,Different tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,10F-PM-1019-06
AM,2018-10-06 00:00:00,Adult,40.7669101832926,-73.9725712588741,Gray,Ground Plane,,false,false,true,false,false,climbing (over small wire fence then on the ground),false,false,false,false,false,true,false,true,4H-AM-1006-02
PM,2018-10-10 00:00:00,Adult,40.7922465876813,-73.9620597449066,Gray,Ground Plane,,false,false,false,false,true,,true,false,false,false,false,false,false,false,33B-PM-1010-10
PM,2018-10-12 00:00:00,Adult,40.7914073632782,-73.9583477850634,Gray,Ground Plane,,false,true,false,true,true,,true,false,false,false,true,false,false,false,33F-PM-1012-06
PM,2018-10-07 00:00:00,Adult,40.7686791169776,-73.9790214253443,Gray,Ground Plane,,false,false,false,true,false,hopping,false,false,false,false,false,false,true,false,3B-PM-1007-10
PM,2018-10-14 00:00:00,Adult,40.7674012784541,-73.9767016963397,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,true,false,2E-PM-1014-02
AM,2018-10-17 00:00:00,Juvenile,40.7937382705056,-73.9565035705619,Gray,Ground Plane,,true,false,false,true,true,,true,false,false,false,false,true,false,true,36F-AM-1017-04
PM,2018-10-14 00:00:00,Adult,40.7776396926997,-73.9745687653791,Gray,Above Ground,,false,false,false,false,false,,false,false,false,false,false,false,false,false,13A-PM-1014-02
AM,2018-10-10 00:00:00,Adult,40.7772236833816,-73.9671640520938,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,16G-AM-1010-02
AM,2018-10-18 00:00:00,Adult,40.7960846903122,-73.9591407691,Black,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,true,false,37B-AM-1018-01
AM,2018-10-08 00:00:00,Adult,40.772361415776,-73.9771422625274,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false,7B-AM-1008-02
PM,2018-10-13 00:00:00,Adult,40.7672531319384,-73.9756603846107,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,3F-PM-1013-03
PM,2018-10-08 00:00:00,Adult,40.7773631337117,-73.9686304581526,Gray,Above Ground,on fallen tree,true,false,false,true,true,,false,false,false,false,false,false,true,false,15E-PM-1008-01
AM,2018-10-07 00:00:00,Adult,40.7774389345748,-73.9699672074164,Gray,Ground Plane,,false,true,false,false,true,chasing #8,false,false,false,false,false,false,true,false,15D-AM-1007-07
PM,2018-10-18 00:00:00,Juvenile,40.7815827298303,-73.9683479943823,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,false,false,false,false,20C-PM-1018-01
PM,2018-10-10 00:00:00,,40.7741877060705,-73.9768617690725,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,false,false,9A-PM-1010-03
AM,2018-10-06 00:00:00,Adult,40.7672407594559,-73.9729378674198,Gray,Ground Plane,,false,false,false,false,true,met #3 while foraging and briefly tussled,false,false,false,false,false,false,true,false,4H-AM-1006-04
PM,2018-10-06 00:00:00,Juvenile,40.7906275357726,-73.9563203089105,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,33G-PM-1006-01
PM,2018-10-14 00:00:00,Adult,40.7991216713328,-73.9579941847434,Black,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,41B-PM-1014-02
AM,2018-10-06 00:00:00,Juvenile,40.7696506688861,-73.9773079154219,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,true,false,4C-AM-1006-02
AM,2018-10-06 00:00:00,Adult,40.7724861675504,-73.9783185278595,Gray,Above Ground,"in trees, then to ground",true,false,true,false,false,jumping,false,false,false,false,false,false,true,false,7A-AM-1006-03
AM,2018-10-17 00:00:00,Adult,40.775032271482,-73.9703621616472,Gray,Above Ground,,false,false,false,true,false,chilling,false,false,false,false,false,false,true,false,12E-AM-1017-08
AM,2018-10-08 00:00:00,Adult,40.7762756593015,-73.969951118124,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,14E-AM-1008-17
AM,2018-10-12 00:00:00,Adult,40.7810842503715,-73.9718234159557,Gray,Above Ground,,false,false,true,true,true,burying,false,false,false,true,false,false,false,true,18A-AM-1012-02
PM,2018-10-13 00:00:00,,40.7723417173451,-73.975062146111,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,8C-PM-1013-07
PM,2018-10-12 00:00:00,Adult,40.7846973096665,-73.9679291347956,Gray,Ground Plane,,false,true,false,false,true,2/3 were chasing each other,false,false,false,false,true,false,false,true,23B-PM-1012-02
PM,2018-10-17 00:00:00,Adult,40.7717866237826,-73.9767455430709,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,false,false,false,false,6B-PM-1017-06
AM,2018-10-17 00:00:00,Adult,40.7776092078254,-73.9746608786299,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,13A-AM-1017-01
PM,2018-10-12 00:00:00,Adult,40.7847629473258,-73.96797780019,Gray,Above Ground,chain link fence,false,true,true,false,false,,false,false,false,false,false,false,true,false,23B-PM-1012-05
AM,2018-10-19 00:00:00,Adult,40.7834813319352,-73.9684463154398,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,true,false,21B-AM-1019-02
AM,2018-10-14 00:00:00,Adult,40.7805366922231,-73.9655734633649,Gray,Above Ground,,false,false,true,false,false,pulling leaves,true,false,false,false,false,false,false,false,20F-AM-1014-02
AM,2018-10-10 00:00:00,Adult,40.7743256716496,-73.9729394928432,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,false,true,11D-AM-1010-01
AM,2018-10-10 00:00:00,Adult,40.773784724458,-73.976521916284,Gray,Ground Plane,,false,false,false,false,true,,true,false,false,false,false,false,false,true,9B-AM-1010-01
AM,2018-10-17 00:00:00,Adult,40.7920773376757,-73.9597782762029,Black,Ground Plane,,false,false,false,false,true,,false,true,false,true,false,false,true,false,33D-AM-1017-07
AM,2018-10-18 00:00:00,Adult,40.7804506112843,-73.9648626810032,Gray,Above Ground,Ran up tree,true,false,true,false,false,,true,false,false,false,false,false,false,false,20G-AM-1018-02
PM,2018-10-12 00:00:00,Adult,40.7913241048498,-73.9584188461059,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,false,false,false,false,33E-PM-1012-07
PM,2018-10-08 00:00:00,Adult,40.7883417969746,-73.9566189145352,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,31H-PM-1008-01
PM,2018-10-06 00:00:00,Adult,40.7876974177782,-73.9673603655908,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,26A-PM-1006-03
PM,2018-10-06 00:00:00,Adult,40.7899242643847,-73.9595757792683,Gray,Ground Plane,under bushes,false,false,false,false,true,,false,true,false,false,false,false,true,false,31E-PM-1006-01
PM,2018-10-12 00:00:00,Adult,40.775770422667,-73.9686816795392,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,true,false,14F-PM-1012-02
AM,2018-10-18 00:00:00,Juvenile,40.7782529692575,-73.9654210263521,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,17G-AM-1018-01
AM,2018-10-17 00:00:00,Adult,40.778992870166,-73.9677054870327,Gray,Above Ground,Tree trunk,false,false,true,false,false,,false,false,false,false,false,false,false,false,17E-AM-1017-03
PM,2018-10-13 00:00:00,Adult,40.7742043234014,-73.9745305540008,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,true,10C-PM-1013-02
PM,2018-10-06 00:00:00,Juvenile,40.7835947167436,-73.9675472064204,Cinnamon,Above Ground,on tree,false,false,false,true,false,,false,false,false,false,false,false,false,false,22C-PM-1006-06
AM,2018-10-07 00:00:00,Adult,40.7923188156277,-73.955516031113,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,35G-AM-1007-01
PM,2018-10-18 00:00:00,Adult,40.7794279914209,-73.9710559113762,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,16C-PM-1018-01
AM,2018-10-13 00:00:00,,40.786785529449,-73.9677654289757,Gray,Above Ground,BIG TREE,false,false,false,false,false,being chased by #2,false,false,false,false,false,false,true,false,25A-AM-1013-03
PM,2018-10-14 00:00:00,Juvenile,40.7823262369074,-73.9649658099293,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,22F-PM-1014-03
PM,2018-10-10 00:00:00,Adult,40.7930365939865,-73.9619417432685,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,33B-PM-1010-12
AM,2018-10-17 00:00:00,Adult,40.7927644594513,-73.953296595236,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,true,false,36I-AM-1017-03
PM,2018-10-06 00:00:00,Adult,40.7658376729234,-73.9725157534356,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,true,false,2I-PM-1006-02
AM,2018-10-12 00:00:00,Adult,40.7742856696093,-73.9687476703117,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,12G-AM-1012-01
PM,2018-10-07 00:00:00,Adult,40.7872554700995,-73.9675023138703,Cinnamon,Above Ground,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,25A-PM-1007-01
PM,2018-10-06 00:00:00,Adult,40.77333038538,-73.9745040517502,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9C-PM-1006-06
PM,2018-10-17 00:00:00,Adult,40.7709428872533,-73.9772635911119,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,6B-PM-1017-03
AM,2018-10-08 00:00:00,Juvenile,40.7741018274312,-73.9730115687964,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,false,false,10D-AM-1008-05
PM,2018-10-14 00:00:00,Adult,40.7782157736204,-73.9730111650468,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,14B-PM-1014-05
PM,2018-10-13 00:00:00,Adult,40.7685732369544,-73.9790010565108,,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,false,2C-PM-1013-09
PM,2018-10-07 00:00:00,Adult,40.7996897499473,-73.9582523503306,Gray,Ground Plane,,true,false,true,false,false,,false,false,false,false,false,false,false,true,41A-PM-1007-05
AM,2018-10-17 00:00:00,Adult,40.7759229213762,-73.9706641770728,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,13E-AM-1017-12
AM,2018-10-13 00:00:00,Adult,40.7770429650288,-73.969345754447,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,true,false,false,15E-AM-1013-02
AM,2018-10-12 00:00:00,Adult,40.7678702158382,-73.980854228628,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,true,false,1B-AM-1012-17
PM,2018-10-07 00:00:00,Adult,40.7920963446605,-73.9529413156461,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,36I-PM-1007-06
AM,2018-10-07 00:00:00,Adult,40.7773070675393,-73.9682144039334,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,15F-AM-1007-08
AM,2018-10-07 00:00:00,Adult,40.7727742948332,-73.9743342303548,Gray,Above Ground,,false,false,false,false,false,communicating from tree,false,false,false,false,false,false,false,false,8D-AM-1007-08
AM,2018-10-13 00:00:00,Adult,40.7995008636057,-73.958494212554,Gray,Ground Plane,,true,false,false,false,false,ran across a path,false,false,false,false,false,false,true,false,41A-AM-1013-01
PM,2018-10-13 00:00:00,Adult,40.7700677022205,-73.9697983725608,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,8I-PM-1013-09
AM,2018-10-19 00:00:00,Juvenile,40.7814068507607,-73.9697196619878,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,true,true,19B-AM-1019-01
PM,2018-10-17 00:00:00,Adult,40.7780777016038,-73.9706851546184,Cinnamon,Above Ground,on fence,true,false,false,false,false,,false,false,false,false,false,false,true,false,15D-PM-1017-04
AM,2018-10-17 00:00:00,Adult,40.7763348062134,-73.970475755546,Gray,Ground Plane,,false,false,false,false,true,begging (came one yard away from me and stood there),false,false,false,false,false,true,false,false,13E-AM-1017-02
PM,2018-10-10 00:00:00,Adult,40.7682059907903,-73.9777259022441,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,3D-PM-1010-10
PM,2018-10-17 00:00:00,Adult,40.778553537087,-73.9716881838671,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,true,15C-PM-1017-02
PM,2018-10-13 00:00:00,Adult,40.7922155082679,-73.9633250636501,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,32A-PM-1013-09
AM,2018-10-08 00:00:00,Adult,40.7764595360054,-73.967418114684,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,15G-AM-1008-05
AM,2018-10-08 00:00:00,Adult,40.7724277276263,-73.9771695272048,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false,7B-AM-1008-03
PM,2018-10-08 00:00:00,Adult,40.7773012642758,-73.9699675160516,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,15E-PM-1008-07
PM,2018-10-08 00:00:00,Adult,40.7694125671679,-73.9758959798289,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true,4D-PM-1008-01
PM,2018-10-13 00:00:00,,40.7954687648248,-73.9607608482656,Gray,Ground Plane,EDGE OF WOODS,false,false,false,true,false,,false,false,false,false,false,false,true,false,36A-PM-1013-06
PM,2018-10-13 00:00:00,Adult,40.7733043910649,-73.9753283783695,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,8C-PM-1013-02
AM,2018-10-06 00:00:00,Adult,40.7721127748427,-73.9785300509908,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,false,6A-AM-1006-07
AM,2018-10-07 00:00:00,Adult,40.7979409854977,-73.9540022445432,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,41E-AM-1007-01
AM,2018-10-14 00:00:00,Adult,40.7906686504657,-73.9608757424052,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,31D-AM-1014-06
AM,2018-10-13 00:00:00,,40.7955965755851,-73.9603620122205,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,36B-AM-1013-02
AM,2018-10-12 00:00:00,Juvenile,40.769557595068,-73.9801902133148,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,false,true,3A-AM-1012-03
AM,2018-10-08 00:00:00,Adult,40.7926045823346,-73.959077668148,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,34D-AM-1008-02
AM,2018-10-10 00:00:00,Adult,40.7992598626483,-73.9576559099012,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false,41B-AM-1010-09
AM,2018-10-14 00:00:00,Juvenile,40.7956567934304,-73.954595058342,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,39F-AM-1014-04
